oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy
,,,,,,22.131,0.314,1305.898,1.733,,
,,,,,,0.671,0.012,1276.388,1.745,,
,,,,,,16.667,0.291,1444.453,2.035,,
,,,,,,18.857,0.384,1664.021,2.419,,
,,,,,,27.885,0.675,2061.528,3.094,,
,,,,,,84.211,2.605,3677.589,5.699,,
,,,,,,-17.755,-1.012,2927.502,4.687,,
,,,,,,18.859,0.884,3365.979,5.571,,
,,,,,,51.983,2.896,4947.812,8.467,,
,,,,,,5.907,0.5,5068.595,8.967,,
,,,,,,1.816,0.163,4993.644,9.13,,
,,,,,,-4.331,-0.395,4625.388,8.734,,
,,,,,,1.731,0.151,4558.865,8.885,,
,,,,,,7.592,0.675,4756.639,9.56,,
,,,,,,7.786,0.744,4976.196,10.304,,
,,,,,,11.061,1.14,5366.567,11.444,,
,,,,,,15.244,1.745,6007.095,13.188,,
,,,,,,15.256,2.012,6726.449,15.2,,
,,,,,,13.772,2.093,7439.052,17.294,,
,,,,,,11.432,1.977,8063.75,19.271,,
,,,,,,29.753,5.734,10184.381,25.004,,
,,,,,,-2.0,-0.5,9722.267,24.504,,
,,,,,,-15.994,-3.919,7961.881,20.585,,
,,,,,,2.825,0.581,7987.01,21.167,,
,,,,,,4.396,0.93,8143.165,22.097,,
,,,,,,2.632,0.581,8173.027,22.678,,
,,,,,,7.692,1.745,8619.933,24.423,,
,,,,,,0.0,0.0,8454.481,24.423,,
,,,,,,21.949,5.361,10124.784,29.784,,
,,,,,,-0.273,-0.081,9925.907,29.702,,
,,,,,,45.455,13.501,14206.025,43.203,,
,,,,,,17.188,7.426,16395.828,50.629,,
,,,,,,-26.466,-13.399,11887.823,37.229,,
,,,,,,-0.273,-0.102,11705.845,37.128,,
,,,,,,0.0,0.0,11576.629,37.128,,
,,,,,,-1.818,-0.675,11258.905,36.453,,
,,,,,,-18.295,-6.669,9127.612,29.784,,
,,,,,,6.526,1.944,9666.526,31.727,,
,,,136.568,0.45,,-36.17,-11.476,6145.994,20.251,13.636,
,,,90.852,0.3,,-36.667,-7.426,3884.194,12.826,7.853,
,,,51.457,0.17,,-41.947,-5.38,2253.778,7.446,5.0,
,,,66.652,0.22,,-0.273,-0.02,2249.679,7.426,6.232,
,,,51.609,0.17,,0.0,0.0,2254.264,7.426,4.315,
,,,82.208,0.27,,-9.091,-0.675,2055.341,6.75,6.04,
,,,79.478,0.26,,-4.74,-0.32,1965.724,6.431,4.341,
,,,61.468,0.2,,-3.782,-0.243,1901.62,6.187,3.824,
,,,58.784,0.19,,-31.266,-1.935,1315.771,4.253,3.718,
,,,43.637,0.14,,-11.503,-0.489,1173.106,3.764,2.583,
,,,43.997,0.14,,1.725,0.065,1203.177,3.829,2.985,
,,,41.223,0.13,,4.946,0.189,1274.061,4.018,3.562,
,,,51.224,0.16,,6.872,0.276,1374.714,4.294,4.396,
,,,32.331,0.1,,5.597,0.24,1465.994,4.534,1.916,
,,,42.447,0.13,,-0.084,-0.004,1479.281,4.53,2.347,
,,,23.082,0.07,,4.301,0.195,1558.166,4.725,1.299,
,,,29.966,0.09,,10.607,0.501,1740.217,5.227,1.786,
,,,23.521,0.07,,-17.091,-0.893,1456.027,4.333,2.473,
,,,23.715,0.07,,-6.274,-0.272,1375.956,4.061,1.828,
,,,0.0,0.0,,-11.43,-0.464,1227.476,3.597,0.0,
,,,0.0,0.0,,103.493,3.723,2512.531,7.32,0.0,
,,,20.685,0.06,,43.077,3.153,3610.653,10.473,1.446,
,,,0.0,0.0,,8.812,0.923,3940.313,11.396,0.0,
,,,0.0,0.0,,0.747,0.085,3976.839,11.481,0.0,
,,,0.0,0.0,,20.57,2.362,4799.737,13.843,0.0,
,,,0.0,0.0,,-1.683,-0.233,4721.589,13.61,0.0,
,,,0.0,0.0,,13.14,1.788,5344.652,15.398,0.0,
,,,0.0,0.0,,,,,,0.0,
,,,0.0,0.0,,,,,,0.0,
,,,0.0,0.0,,,,,,0.0,
,,,0.0,0.0,,,,,,0.0,
,,,0.0,0.0,,,,,,0.0,
,,,,,,,,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.012,2.037,0.012,,
,,,,,,0.0,0.0,2.027,0.012,,
,,,,,,0.0,0.0,2.017,0.012,,
,,,,,,0.0,0.0,2.004,0.012,,
,,,,,,0.0,0.0,1.989,0.012,,
,,,,,,-100.0,-0.012,0.0,0.0,,
,,,,,,,0.012,1.953,0.012,,
,,,,,,0.0,0.0,1.931,0.012,,
,,,,,,100.0,0.012,3.821,0.023,,
,,,,,,0.0,0.0,3.779,0.023,,
,,,,,,-50.0,-0.012,1.869,0.012,,
,,,,,,0.0,0.0,1.848,0.012,,
,,,,,,0.0,0.0,1.828,0.012,,
,,,,,,200.0,0.023,5.416,0.035,,
,,,,,,-33.333,-0.012,3.562,0.023,,
,,,,,,-50.0,-0.012,1.754,0.012,,
,,,,,,0.0,0.0,1.726,0.012,,
,,,,,,0.0,0.0,1.696,0.012,,
,,,,,,-100.0,-0.012,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.012,1.414,0.012,,
,,,,,,-100.0,-0.012,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.035,3.868,0.035,,
,,,,,,133.333,0.047,8.78,0.081,,
,,,,,,557.143,0.454,56.185,0.535,,
,,,,,,84.783,0.454,101.165,0.989,,
,,,,,,-14.118,-0.14,84.801,0.849,,
,,,,,,-24.658,-0.209,62.452,0.64,,
,,,,,,-38.182,-0.244,37.756,0.395,,
,,,,,,-38.235,-0.151,22.818,0.244,,
,,,,,,1942.857,4.745,456.317,4.989,,
,,,,,,187.179,9.339,1283.374,14.328,,
,,,,,,600.649,86.062,8810.553,100.39,,
,,,,,,81.383,81.701,15699.367,182.091,,
,,,,,,30.977,56.406,20248.857,238.496,,
,,,,,,15.263,36.402,22966.664,274.898,,
,,,,,,12.066,33.169,25294.738,308.067,,
,,15.405,,,1244.239,-1.32,-4.067,24553.25,304.0,,62.036
31.596,4.867,20.273,,,1607.236,28.705,87.262,31019.555,391.262,,67.955
-6.564,-1.331,18.942,,,1468.702,14.87,58.182,34848.41,449.444,,67.058
6.469,1.225,20.167,,,1528.871,9.777,43.944,37403.453,493.388,,66.46
5.646,1.139,21.306,,,1579.267,4.743,23.4,38306.086,516.788,,63.525
14.277,3.042,24.348,,,1764.847,8.727,45.098,40728.426,561.886,,66.236
12.701,3.092,27.44,,,1944.686,-23.836,-133.929,30329.457,427.957,,69.061
9.772,2.681,30.121,,,2086.007,35.135,150.362,40050.484,578.319,,67.464
9.226,2.779,32.9,,,2225.03,3.966,22.936,40662.508,601.255,,61.784
11.074,3.643,36.544,,,2411.561,-7.475,-44.944,36711.453,556.311,,62.034
11.183,4.087,40.631,,,2583.876,-2.154,-11.981,34616.203,544.329,,57.739
14.981,6.087,46.718,,,2831.289,11.591,63.096,36812.477,607.425,,56.902
13.033,6.089,52.806,,,3081.936,6.753,41.02,37845.078,648.445,,58.536
3.411,1.801,54.608,,,3096.979,2.115,13.713,37552.965,662.158,,48.172
19.614,10.711,65.319,,,3595.458,2.022,13.387,37185.328,675.545,,43.974
1.353,0.884,66.202,,,3532.798,-11.266,-76.106,31988.188,599.439,,37.372
7.735,5.121,71.323,,,3685.689,-10.895,-65.311,27601.549,534.127,,33.145
5.959,4.25,75.573,,,3778.652,-0.514,-2.745,26569.014,531.383,,30.459
12.331,9.319,84.892,,,4104.63,-1.614,-8.575,25278.285,522.808,,31.329
10.731,9.11,94.002,,,4393.945,8.526,44.572,26521.135,567.381,,36.127
2.715,2.552,96.554,,,4362.454,-3.536,-20.061,24728.77,547.32,,36.811
1.52,1.467,98.021,,,4283.666,3.014,16.494,24639.449,563.814,,35.324
1.101,1.079,99.101,,,4201.649,3.545,19.986,24751.865,583.8,,34.752
0.073,0.072,99.173,,,4090.769,4.736,27.65,25221.705,611.45,,32.471
4.804,4.764,103.937,,,4175.921,3.632,22.208,25458.85,633.658,,34.987
7.577,7.875,111.812,,,4381.664,7.104,45.016,26595.83,678.674,,35.499
-1.059,-1.184,110.628,,,4233.113,0.58,3.934,26119.635,682.608,,35.447
0.601,0.665,111.293,,,4160.737,-3.735,-25.497,24566.473,657.111,,34.754
-0.483,-0.538,110.755,,,4048.898,-0.315,-2.073,23946.447,655.039,,37.167
-4.247,-4.704,106.051,,,3796.072,-0.447,-2.93,23342.111,652.109,,35.125
-2.743,-2.909,103.142,,,3621.82,-0.464,-3.024,22792.484,649.085,,32.938
-4.576,-4.72,98.422,,,3395.663,5.736,37.228,23678.518,686.313,,31.757
-0.791,-0.779,97.643,,,3312.638,4.329,29.711,24291.754,716.024,,32.782
3.088,3.015,100.659,,,3363.739,-0.294,-2.108,23857.135,713.917,,32.644
-1.749,-1.76,98.898,,,3259.015,-4.655,-33.231,22430.768,680.686,,31.756
4.281,4.234,103.132,70.513,2.17,3351.218,14.11,96.047,25239.395,776.733,9.083,34.384
3.532,3.643,106.775,67.947,2.12,3422.178,-1.551,-12.049,24508.334,764.684,8.47,34.354
10.884,11.622,118.397,72.412,2.29,3743.821,7.822,59.813,26071.305,824.497,8.808,36.775
4.035,4.777,123.174,75.181,2.41,3842.481,11.441,94.331,28663.324,918.828,8.669,36.559
4.524,5.573,128.747,74.438,2.42,3960.2,5.754,52.87,29889.039,971.698,8.234,36.808
4.246,5.467,134.213,86.174,2.84,4072.417,3.455,33.572,30502.762,1005.27,8.9,36.643
4.197,5.632,139.846,77.164,2.58,4182.604,-0.273,-2.741,29984.354,1002.529,7.79,36.877
11.83,16.544,156.39,90.926,3.09,4601.894,0.325,3.256,29596.002,1005.786,8.836,39.133
8.649,13.526,169.916,100.377,3.47,4915.184,-1.99,-20.015,28515.539,985.771,9.173,40.116
6.014,10.219,180.134,83.532,2.94,5118.031,-8.88,-87.539,25520.811,898.231,8.119,40.132
0.82,1.477,181.612,87.851,3.15,5064.986,-4.479,-40.228,23928.91,858.003,7.327,41.37
5.845,10.616,192.228,102.891,3.76,5260.235,-2.846,-24.423,22810.602,833.58,7.806,41.385
6.33,12.168,204.395,103.326,3.85,5485.565,-6.227,-51.905,20978.627,781.676,7.132,40.261
4.492,9.181,213.576,120.787,4.59,5620.338,-3.612,-28.238,19826.984,753.438,8.15,39.774
3.909,8.349,221.925,127.192,4.93,5725.598,6.154,46.369,20634.76,799.807,8.162,37.896
6.409,14.223,236.148,124.421,4.92,5971.919,-2.248,-17.98,19771.484,781.827,7.607,38.242
-2.788,-6.585,229.564,128.906,5.2,5690.82,1.773,13.863,19724.912,795.69,7.788,37.207
-1.765,-4.052,225.512,144.883,5.96,5482.038,-2.586,-20.573,18842.521,775.116,8.336,36.152
1.008,2.274,227.786,131.657,5.52,5432.916,-1.975,-15.305,18122.236,759.811,7.656,34.017
4.024,9.165,236.951,124.34,5.31,5548.513,-1.534,-11.653,17519.061,748.158,6.924,34.126
-10.562,-25.026,211.925,122.205,5.31,4877.268,-10.423,-77.979,15423.545,670.179,7.301,32.659
4.357,9.234,221.159,118.158,5.22,5006.094,0.998,6.687,15321.35,676.866,6.733,31.456
7.894,17.459,238.618,,,5314.044,9.363,63.377,16485.305,740.243,,34.841
,,,,,,,,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,2746.734,0.16,,,0.0,0.0,0.0,100.0,
,,,2742.45,0.16,,,0.0,0.0,0.0,100.0,
,,,2920.962,0.17,,,0.0,0.0,0.0,100.0,
,,,3105.483,0.18,,,0.0,0.0,0.0,100.0,
,,,3122.127,0.18,,,0.0,0.0,0.0,100.0,
,,,3142.623,0.18,,,0.0,0.0,0.0,100.0,
,,,3165.837,0.18,,,0.0,0.0,0.0,100.0,
,,,3191.376,0.18,,,0.0,0.0,0.0,100.0,
,,,3398.379,0.19,,,0.0,0.0,0.0,100.0,
,,,3249.919,0.18,,,0.0,0.0,0.0,100.0,
,,,2915.93,0.16,,,0.0,0.0,0.0,100.0,
,,,2944.749,0.16,,,0.0,0.0,0.0,100.0,
,,,2978.517,0.16,,,0.0,0.0,0.0,100.0,
,,,3017.9,0.16,,,0.0,0.0,0.0,100.0,
,,,3063.139,0.16,,,0.0,0.0,0.0,100.0,
,,,3113.385,0.16,,,0.0,0.0,0.0,100.0,
,,,3368.471,0.17,,,0.0,0.0,0.0,100.0,
,,,3435.315,0.17,,,,,,100.0,
,,,3302.714,0.16,,,,,,100.0,
,,,3379.734,0.16,,,,,,100.0,
,,,3245.629,0.15,,,,,,100.0,
,,,3551.136,0.16,,,,,,100.0,
,,,,,,,,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.093,18.526,0.093,,
,,,,,,25.0,0.023,22.785,0.116,,
,,,,,,410.0,0.477,114.375,0.593,,
,,,,,,0.0,0.0,112.549,0.593,,
,,,,,,31.373,0.186,145.451,0.779,,
,,,,,,55.224,0.43,222.284,1.21,,
,,,,,,352.885,4.268,992.09,5.478,,
,,,,,,69.851,3.826,1661.479,9.304,,
,,,,,,13.125,1.221,1855.238,10.525,,
,,,,,,-27.624,-2.908,1327.906,7.618,,
,,,,,,-3.664,-0.279,1268.094,7.339,,
,,,,,,-14.897,-1.093,1071.696,6.245,,
,,,,,,39.665,2.477,1486.401,8.722,,
,,,,,,227.733,19.864,4821.976,28.587,,
,,,,,,106.062,30.319,9769.298,58.906,,
,,,,,,12.952,7.629,10771.355,66.535,,
,,,,,,23.353,15.538,12894.944,82.073,,
,,,,,,15.842,13.002,14453.0,95.075,,
,,,,,,4.477,4.257,14602.265,99.332,,
,,,,,,-8.781,-8.723,12883.952,90.609,,
,,,,,,-2.914,-2.64,12105.668,87.969,,
,,,,,,-6.637,-5.838,10933.463,82.131,,
,,,,,,-8.397,-6.897,9680.698,75.234,,
,,,,,,11.3,8.502,10410.752,83.736,,
,,,,,,3.167,2.652,10370.6,86.388,,
,,,,,,-3.635,-3.14,9644.664,83.248,,
,,,,,,-10.45,-8.699,8332.068,74.548,,
,,,,,,37.129,27.679,11019.83,102.228,,
,,,,,,14.608,14.933,12181.76,117.161,,
,,,,,,13.679,16.026,13357.906,133.187,,
,,,,,,21.603,28.773,15674.636,161.959,,
,,,,,,25.707,41.635,19038.119,203.595,,
,,,,,,27.499,55.987,23469.75,259.582,,
,,,,,,1.443,3.745,23019.045,263.326,,
,,,,,,3.259,8.583,22987.369,271.909,,
,,,,,,4.85,13.188,23313.832,285.098,,
,,,,,,10.765,30.692,24998.154,315.789,,
,,,,,,-8.629,-27.249,22130.246,288.54,,
,,,,,,10.536,30.401,23691.9,318.941,,
,,,,,,13.671,43.601,26059.178,362.542,,
,,,,,,13.444,48.741,28594.398,411.283,,
,,,,,,3.212,13.212,28544.871,424.495,,
,,,,,,-1.37,-5.815,27245.633,418.68,,
,,,,,,1.944,8.141,26893.547,426.821,,
,,,30.499,0.5,,0.409,1.744,26141.5,428.565,35.714,
,,,34.235,0.58,,-0.814,-3.489,25090.719,425.077,36.478,
,,,33.112,0.58,,22.025,93.621,29612.574,518.698,33.918,
,,,39.174,0.71,,-3.962,-20.553,27484.834,498.145,36.598,
,,,23.973,0.45,,27.433,136.655,33817.891,634.8,20.642,
,,,27.248,0.53,,14.384,91.312,37330.375,726.112,19.414,
,,,29.758,0.6,,10.002,72.623,39615.207,798.735,18.519,
,,,32.521,0.68,,18.209,145.439,45154.84,944.174,21.587,
,,,44.257,0.96,,13.68,129.166,49481.992,1073.34,23.645,
,,,68.421,1.54,,-6.776,-72.732,44456.312,1000.608,33.478,
,,,70.193,1.64,,3.361,33.63,44265.949,1034.238,30.827,
,,,63.893,1.55,,-7.755,-80.209,39326.625,954.029,28.029,
,,,90.915,2.29,,3.979,37.962,39383.004,991.991,37.977,
,,,123.915,3.24,,-0.105,-1.046,37898.969,990.945,40.652,
,,,146.71,3.98,,-2.263,-22.429,35701.273,968.516,43.167,
,,,143.275,4.03,,5.866,56.815,36452.711,1025.332,43.287,
,,,144.059,4.2,,-2.716,-27.85,34213.379,997.482,41.136,
,,,56.937,1.72,,-4.854,-48.417,31417.027,949.065,16.105,
,,,53.72,1.68,,-9.215,-87.452,27550.883,861.614,13.094,
,,,78.508,2.54,,-6.743,-58.095,24835.531,803.519,16.494,
,,,77.778,2.6,,-6.54,-52.551,22464.893,750.967,15.672,
,,,79.991,2.76,,-11.539,-86.652,19253.398,664.315,16.799,
,,,,,,1.139,7.566,18878.906,671.881,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,1864.926,0.14,,,0.0,0.0,0.0,100.0,
,,,2098.994,0.16,,,0.0,0.0,0.0,100.0,
,,,2331.123,0.18,,,0.0,0.0,0.0,100.0,
,,,2560.983,0.2,,,0.0,0.0,0.0,100.0,
,,,2659.743,0.21,,,0.0,0.0,0.0,100.0,
,,,2879.355,0.23,,,0.0,0.0,0.0,100.0,
,,,2966.295,0.24,,,0.0,0.0,0.0,100.0,
,,,3169.379,0.26,,,0.0,0.0,0.0,100.0,
,,,3242.581,0.27,,,0.0,0.0,0.0,100.0,
,,,3666.643,0.31,,,0.0,0.0,0.0,100.0,
,,,3733.52,0.32,,,0.0,0.0,0.0,100.0,
,,,3688.803,0.32,,,0.0,0.0,0.0,100.0,
,,,3535.261,0.31,,,0.0,0.0,0.0,100.0,
,,,3502.35,0.31,,,0.0,0.0,0.0,100.0,
,,,3585.354,0.32,,,0.0,0.0,0.0,100.0,
,,,3557.216,0.32,,,0.0,0.0,0.0,96.97,
,,,3532.984,0.32,,,0.0,0.0,0.0,100.0,
,,,3511.352,0.32,,,,,,96.97,
,,,3491.772,0.32,,,,,,96.97,
,,,3582.012,0.33,,,,,,97.059,
,,,3345.131,0.31,,,,,,93.939,
,,,3539.671,0.33,,,,,,94.286,
,,,,,,,,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.023,3.688,0.023,,
,,,,,,50.0,0.012,5.341,0.035,,
,,,,,,0.0,0.0,5.17,0.035,,
,,,,,,-33.333,-0.012,3.344,0.023,,
,,,,,,250.0,0.058,11.38,0.081,,
,,,,,,171.429,0.14,30.101,0.221,,
,,,,,,110.526,0.244,61.754,0.465,,
,,,,,,85.0,0.395,111.332,0.861,,
,,,,,,70.27,0.605,184.731,1.465,,
,,,,,,40.476,0.593,252.886,2.059,,
,,,,,,10.734,0.221,272.86,2.279,,
,,,,,,-1.531,-0.035,261.609,2.245,,
,,,,,,23.834,0.535,315.203,2.78,,
,,,,,,26.36,0.733,387.25,3.512,,
,,,,,,45.364,1.593,546.946,5.106,,
,,,,,,13.212,0.675,601.235,5.78,,
,,,,,,36.217,2.093,795.216,7.874,,
,,,,,,31.019,2.442,1011.645,10.316,,
,,,,,,29.2,3.012,1269.104,13.328,,
,,,,,,9.686,1.291,1351.625,14.619,,
,,,,,,4.853,0.709,1376.083,15.328,,
,,,,,,3.338,0.512,1384.238,15.84,,
,,,,,,-4.185,-0.663,1294.222,15.177,,
,,,,,,26.59,4.036,1602.523,19.213,,
,,,,,,13.499,2.593,1783.212,21.806,,
,,,,,,4.053,0.884,1823.329,22.69,,
,,,,,,2.409,0.547,1834.888,23.237,,
,,,,,,1.952,0.454,1838.278,23.69,,
,,,,,,8.591,2.035,1961.605,25.726,,
,,,,,,5.787,1.489,2039.146,27.214,,
,,,,,,4.444,1.21,2092.859,28.424,,
,,,,,,8.961,2.547,2240.119,30.971,,
,,,,,,10.702,3.315,2435.265,34.285,,
,,,,,,6.852,2.349,2554.512,36.634,,
,,,,,,7.683,2.814,2699.57,39.449,,
,,,,,,4.746,1.872,2774.218,41.321,,
,,,,,,-2.42,-1.0,2655.865,40.321,,
,,,,,,-5.567,-2.245,2460.579,38.077,,
,,,,,,-9.102,-3.466,2194.312,34.611,,
,,,,,,5.04,1.744,2261.315,36.355,,
,,,,,,6.302,2.291,2358.354,38.646,,
,,,,,,-2.738,-1.058,2250.707,37.588,,
,,,,,,3.868,1.454,2294.188,39.042,,
,,,,,,4.29,1.675,2346.156,40.717,,
,,,,,,1.457,0.593,2334.695,41.31,,
,,,,,,14.865,6.141,2631.346,47.45,,
,,,,,,3.652,1.733,2677.479,49.183,,
,,,,,,3.216,1.582,2714.604,50.765,,
,,,,,,1.649,0.837,2711.458,51.602,,
,,,,,,9.488,4.896,2917.741,56.499,,
,,,,,,5.023,2.838,3012.703,59.336,,
,,,,,,25.01,14.84,3704.264,74.176,,
,,,,,,43.274,32.099,5222.42,106.275,,
,,,,,,28.606,30.401,6608.869,136.676,,
,,,,,,16.704,22.83,7588.139,159.505,,
,,,,,,-1.086,-1.733,7384.968,157.773,,
,,,,,,3.229,5.094,7502.435,162.867,,
,,275.216,,,12479.375,-1.708,-2.782,7258.847,160.084,,83.773
3.147,8.66,283.876,,,12671.285,6.387,10.225,7602.036,170.309,,83.696
2.416,6.859,290.735,,,12775.62,9.002,15.332,8157.541,185.641,,83.297
2.085,6.062,296.797,,,12841.15,9.556,17.739,8799.414,203.381,,82.251
3.778,11.214,308.011,,,13122.488,3.541,7.201,8971.598,210.582,,82.597
-9.602,-29.576,278.435,,,11677.968,10.459,22.024,9755.816,232.606,,78.768
6.488,18.066,296.501,,,12240.286,7.852,18.263,10356.487,250.869,,79.121
-0.443,-1.315,295.186,,,11993.199,3.0,7.527,10498.431,258.396,,77.794
0.682,2.012,297.199,,,11878.162,-2.776,-7.174,10040.595,251.222,,74.964
-0.025,-0.075,297.124,,,11674.927,-2.113,-5.308,9662.709,245.914,,72.069
