solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy
43.989,0.155,0.513,69.889,0.41,87.449,0.792,
51.634,0.262,0.775,84.604,0.5,131.143,0.983,
34.457,0.263,1.038,112.774,0.67,174.764,1.253,
68.158,0.701,1.74,157.304,0.94,291.111,1.716,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.047,0.047,3.706,0.02,8.714,0.073,0.023
2243.289,1.048,1.095,74.037,0.4,202.711,1.418,0.554
6.801,0.067,1.163,77.644,0.42,214.923,1.487,0.612
38.679,0.44,1.603,108.962,0.59,295.96,2.075,0.824
1.531,0.015,1.617,110.71,0.6,298.424,2.219,0.893
-15.243,-0.255,1.363,94.019,0.51,251.204,1.922,0.745
5.336,0.064,1.427,97.584,0.53,262.715,1.987,0.772
-5.066,-0.08,1.347,93.76,0.51,247.566,1.869,0.692
15.613,0.201,1.548,106.486,0.58,284.161,2.183,0.809
0.684,0.005,1.553,108.179,0.59,284.673,2.093,0.84
12.564,0.189,1.741,120.953,0.66,319.1,2.315,0.961
1.207,0.015,1.756,122.989,0.67,322.304,2.259,0.899
-2.707,-0.054,1.702,122.266,0.69,301.595,2.581,0.89
,,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.003,0.003,0.0,0.0,1.382,0.0,0.003
300.0,0.008,0.011,0.0,0.0,5.461,0.0,0.013
225.0,0.025,0.036,4.861,0.01,17.539,0.062,0.042
407.692,0.146,0.182,33.891,0.07,88.151,0.44,0.216
146.97,0.265,0.447,77.318,0.16,215.977,1.029,0.547
31.902,0.139,0.586,106.158,0.22,282.75,1.392,0.724
19.535,0.11,0.696,125.306,0.26,335.549,1.516,0.839
6.615,0.042,0.738,129.754,0.27,354.6,1.824,0.986
-2.555,-0.023,0.715,129.185,0.27,341.992,1.664,0.894
6.317,0.041,0.755,133.435,0.28,360.014,1.745,0.935
-10.183,-0.081,0.675,118.712,0.25,320.313,1.551,0.818
18.857,0.124,0.799,141.985,0.3,378.059,1.888,0.997
21.501,0.168,0.967,174.722,0.37,456.634,2.191,1.25
23.063,0.219,1.186,212.323,0.45,559.425,2.886,1.546
18.431,0.213,1.399,207.563,0.44,659.979,3.316,1.919
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.7,0.01,,2.941,
,,,0.673,0.01,,2.857,
,,,0.649,0.01,,2.857,
,,,0.626,0.01,,2.857,
,,,1.209,0.02,,5.263,
,,,1.758,0.03,,7.317,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.027,0.027,0.0,0.0,0.587,0.0,0.002
16.129,0.004,0.032,0.0,0.0,0.672,0.0,0.003
14.815,0.004,0.036,0.42,0.02,0.759,0.01,0.003
12.097,0.004,0.04,0.416,0.02,0.838,0.009,0.003
11.511,0.004,0.045,0.412,0.02,0.92,0.009,0.003
9.677,0.004,0.049,0.408,0.02,0.993,0.009,0.004
9.412,0.004,0.053,0.404,0.02,1.069,0.008,0.004
8.065,0.004,0.057,0.4,0.02,1.137,0.008,0.004
7.96,0.004,0.061,0.396,0.02,1.206,0.008,0.004
7.373,0.004,0.065,0.391,0.02,1.272,0.009,0.004
18.455,0.012,0.077,0.386,0.02,1.479,0.008,0.005
190.942,0.145,0.222,0.381,0.02,4.224,0.008,0.015
7.098,0.014,0.236,0.564,0.03,4.437,0.012,0.017
182.558,0.426,0.662,0.928,0.05,12.293,0.021,0.046
342.371,2.25,2.912,19.733,1.08,53.21,0.457,0.201
155.73,4.491,7.403,42.952,2.4,132.488,1.035,0.523
19.098,1.362,8.765,53.348,3.01,155.34,1.275,0.592
29.475,2.517,11.281,69.561,3.94,199.17,1.656,0.765
7.879,0.818,12.099,73.945,4.24,211.004,1.789,0.853
7.216,0.825,12.924,82.807,4.81,222.497,2.051,0.872
16.255,2.046,14.97,85.541,5.03,254.581,2.266,1.08
19.035,2.784,17.754,111.967,6.65,298.93,2.979,1.278
-8.622,-1.59,16.164,103.683,6.21,269.881,2.907,1.207
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.941,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7156.741,0.006,0.006,0.029,0.01,0.016,0.001,0.0
44.56,0.002,0.008,0.028,0.01,0.023,0.001,0.0
72.833,0.006,0.014,0.028,0.01,0.038,0.001,0.0
37.77,0.005,0.019,0.027,0.01,0.052,0.001,0.0
23.893,0.004,0.023,0.027,0.01,0.063,0.001,0.0
19.939,0.004,0.028,0.027,0.01,0.074,0.001,0.001
-98.535,-0.027,0.0,0.027,0.01,0.001,0.001,0.0
16.248,0.0,0.0,0.026,0.01,0.001,0.001,0.0
63.636,0.0,0.001,0.026,0.01,0.002,0.001,0.0
-20.823,-0.0,0.001,0.026,0.01,0.002,0.001,0.0
5251.982,0.031,0.032,0.025,0.01,0.08,0.001,0.0
252.367,0.079,0.111,0.126,0.05,0.279,0.005,0.002
222.301,0.244,0.355,0.274,0.11,0.885,0.01,0.005
115.623,0.406,0.761,0.666,0.27,1.878,0.024,0.011
176.366,1.329,2.09,1.931,0.79,5.108,0.072,0.029
136.773,2.829,4.918,4.478,1.85,11.905,0.164,0.068
72.891,3.535,8.453,7.648,3.19,20.266,0.282,0.119
73.035,6.088,14.541,12.97,5.46,34.539,0.48,0.203
85.724,12.307,26.847,24.438,10.38,63.209,0.897,0.378
52.183,13.859,40.707,35.838,15.35,95.038,1.326,0.581
39.768,15.979,56.686,49.707,21.45,131.36,1.85,0.872
47.625,26.69,83.376,73.413,31.88,191.999,2.599,1.186
56.594,46.71,130.086,114.227,49.896,297.805,3.97,1.772
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,0.0,0.0,0.0,0.0,,
,0.0,0.0,0.0,0.0,0.0,,
,0.0,0.0,0.0,0.0,0.0,,
,0.0,0.0,0.0,0.0,0.0,,
,0.0,0.0,0.0,0.0,0.0,,
,0.0,0.0,0.0,0.0,0.0,,
,0.0,0.0,0.0,0.0,0.0,,
,0.0,0.0,0.0,0.0,0.0,,
,0.0,0.0,0.0,0.0,0.0,,
,0.0,0.0,0.0,0.0,0.0,,
,0.0,0.0,0.0,0.0,0.0,,
,0.0,0.0,0.0,0.0,0.0,,
,0.0,0.0,0.0,0.0,0.0,,
,0.0,0.0,0.0,0.0,0.0,,
,0.0,0.0,0.0,0.0,0.0,0.0,
,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.003,0.003,0.023,0.001,0.067,0.001,0.0
0.0,0.0,0.003,0.022,0.001,0.066,0.001,0.0
100.0,0.003,0.006,0.045,0.002,0.132,0.001,0.0
0.0,0.0,0.006,0.045,0.002,0.132,0.001,0.0
0.0,0.0,0.006,0.044,0.002,0.131,0.001,0.0
0.0,0.0,0.006,0.044,0.002,0.13,0.001,0.0
50.0,0.003,0.009,0.066,0.003,0.194,0.001,0.0
0.0,0.0,0.009,0.065,0.003,0.193,0.001,0.0
33.333,0.003,0.012,0.086,0.004,0.256,0.002,0.001
14.3,0.002,0.014,0.098,0.005,0.291,0.002,0.001
15.573,0.002,0.016,0.0,0.0,0.334,0.0,0.001
17.033,0.003,0.018,0.212,0.01,0.386,0.003,0.001
13.907,0.002,0.021,0.211,0.01,0.434,0.003,0.001
10.051,0.002,0.022,0.21,0.01,0.473,0.003,0.001
27.348,0.006,0.028,0.21,0.01,0.596,0.003,0.001
45.857,0.013,0.041,0.209,0.01,0.861,0.003,0.002
115.445,0.047,0.088,0.624,0.03,1.837,0.008,0.003
129.769,0.113,0.202,1.452,0.07,4.18,0.017,0.007
298.876,0.597,0.799,5.785,0.28,16.508,0.067,0.029
99.142,0.782,1.581,11.731,0.57,32.543,0.134,0.056
36.601,0.565,2.147,15.774,0.77,43.978,0.161,0.071
19.308,0.399,2.546,18.711,0.92,51.771,0.184,0.08
22.145,0.545,3.09,22.162,1.1,62.264,0.215,0.096
47.959,1.455,4.545,31.738,1.59,90.722,0.307,0.141
61.567,2.754,7.299,50.437,2.55,144.374,0.486,0.224
56.993,4.092,11.391,76.087,3.88,223.38,0.739,0.344
30.407,3.376,14.767,98.811,5.07,287.798,0.946,0.433
40.301,5.829,20.596,136.862,7.05,399.836,1.303,0.598
31.377,6.304,26.9,178.223,9.21,520.551,1.638,0.767
39.591,10.512,37.412,250.947,13.0,722.188,2.345,1.08
36.251,13.375,50.787,346.612,17.97,979.601,3.259,1.523
27.819,13.891,64.678,462.086,23.95,1247.885,4.07,1.853
9.118,5.64,70.318,561.412,29.09,1357.073,4.796,1.992
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.962,0.01,,1.786,
,,,0.957,0.01,,1.786,
,,,0.943,0.01,,1.852,
,,,0.93,0.01,,1.754,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,0.0,,0.0,,,0.0
,0.0,0.0,,0.0,,,0.0
,0.0,0.0,,0.0,,,0.0
,0.0,0.0,,0.0,,,0.0
,0.0,0.0,,0.0,,,0.0
,0.0,0.0,,0.0,,,0.0
,0.0,0.0,,0.0,,,0.0
,0.0,0.0,,0.0,,,0.0
,0.0,0.0,,0.0,,,0.0
,0.0,0.0,,0.0,,,0.0
,0.0,0.0,,0.0,,,0.0
,0.0,0.0,,0.0,,,0.0
,0.0,0.0,,0.0,,,0.0
,0.0,0.0,,0.0,,,0.0
,0.0,0.0,,0.0,,0.0,0.0
,0.0,0.0,,0.0,,0.0,0.0
,0.0,0.0,,0.0,,0.0,0.0
,0.0,0.0,,0.0,,0.0,0.0
,0.0,0.0,,0.0,,0.0,0.0
,0.0,0.0,,0.0,,0.0,0.0
,0.0,0.0,,0.0,,0.0,0.0
,0.0,0.0,,0.0,,0.0,0.0
,0.0,0.0,,0.0,,0.0,0.0
,0.0,0.0,,0.0,,0.0,0.0
,0.0,0.0,,0.0,,0.0,0.0
,0.0,0.0,,0.0,,0.0,0.0
,0.0,0.0,,0.0,,0.0,0.0
,0.0,0.0,,0.0,,0.0,0.0
647.118,0.0,0.0,,0.0,,0.0,0.0
1901.222,0.007,0.008,,0.003,,0.0,0.0
60.932,0.005,0.012,,0.004,,0.001,0.0
57.023,0.007,0.019,,0.006,,0.001,0.0
36.019,0.007,0.025,,0.009,,0.001,0.0
26.827,0.007,0.032,,0.011,,0.001,0.001
65.214,0.02,0.052,,0.018,,0.002,0.001
-53.003,-0.028,0.024,,0.009,,0.001,0.0
30.521,0.007,0.032,,0.011,,0.001,0.0
35.901,0.011,0.043,,0.015,,0.001,0.001
62.899,0.027,0.069,,0.025,,0.002,0.001
152.52,0.105,0.174,,0.063,,0.006,0.002
111.321,0.192,0.366,,0.133,,0.011,0.005
155.048,0.562,0.928,,0.338,,0.027,0.012
57.281,0.523,1.45,,0.532,,0.042,0.018
108.325,1.553,3.003,,1.109,,0.086,0.037
157.348,4.68,7.683,,2.853,,0.22,0.094
70.582,5.345,13.028,,4.867,,0.372,0.16
56.413,7.23,20.257,,7.612,,0.583,0.247
67.717,13.519,33.777,,12.766,,0.971,0.415
47.501,15.861,49.637,,18.831,,1.413,0.616
35.527,17.387,67.025,,25.521,,1.931,0.9
43.317,28.681,95.706,,36.575,,2.652,1.191
49.773,47.113,142.819,,54.78,,3.884,1.708
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,0.0,0.0,0.0,0.0,,
,0.0,0.0,0.0,0.0,0.0,,
,0.0,0.0,0.0,0.0,0.0,,
,0.0,0.0,0.0,0.0,0.0,,
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.018,0.018,0.156,0.006,0.461,0.004,0.002
-1.0,-0.0,0.018,0.257,0.01,0.456,0.007,0.002
16.667,0.003,0.021,0.256,0.01,0.531,0.006,0.002
14.286,0.003,0.024,0.255,0.01,0.603,0.006,0.002
12.5,0.003,0.027,0.254,0.01,0.675,0.006,0.002
11.111,0.003,0.03,0.252,0.01,0.746,0.006,0.003
50.0,0.015,0.044,0.502,0.02,1.114,0.012,0.004
-20.0,-0.009,0.035,0.5,0.02,0.887,0.012,0.003
8.333,0.003,0.038,0.498,0.02,0.957,0.011,0.003
15.385,0.006,0.044,0.496,0.02,1.099,0.01,0.003
13.333,0.006,0.05,0.74,0.03,1.24,0.015,0.003
5.882,0.003,0.053,0.245,0.01,1.306,0.005,0.003
33.333,0.017,0.071,0.488,0.02,1.721,0.009,0.004
25.0,0.017,0.088,0.482,0.02,2.111,0.008,0.005
36.667,0.031,0.119,0.474,0.02,2.816,0.008,0.007
36.585,0.042,0.161,0.466,0.02,3.756,0.007,0.009
-26.786,-0.044,0.117,1.145,0.05,2.687,0.018,0.007
190.244,0.221,0.339,2.701,0.12,7.622,0.041,0.019
326.891,1.098,1.436,11.493,0.52,31.747,0.172,0.078
407.48,5.808,7.244,56.128,2.58,157.6,0.83,0.403
135.335,9.699,16.943,130.694,6.06,365.409,2.079,1.018
16.441,2.665,19.608,154.382,7.19,421.016,2.412,1.147
22.863,4.336,23.944,201.159,9.4,512.395,3.226,1.427
37.863,8.866,32.81,256.009,11.97,701.721,4.075,1.967
9.569,2.923,35.733,281.095,13.1,766.738,4.654,2.255
4.288,1.309,37.042,294.203,13.67,797.201,4.972,2.381
1.356,0.279,37.32,298.505,13.86,803.775,4.995,2.37
-1.564,-0.801,36.519,293.502,13.64,785.813,5.03,2.297
4.977,1.592,38.111,309.118,14.4,818.12,5.277,2.37
-11.01,-4.394,33.717,272.268,12.74,720.574,4.686,2.06
