gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,4.119,24.967,4.119,,
,,,,,,391.52,16.126,119.562,20.245,,
,,,,,,26.651,5.395,147.545,25.64,,
,,,,,,29.31,7.515,185.895,33.155,,
,,,,,,2.906,0.963,186.412,34.119,,
,,,,,,10.166,3.468,200.243,37.587,,
,,,,,,6.152,2.312,207.245,39.899,,
,,,,,,2.022,0.807,206.025,40.706,,
,,,,,,-100.0,-40.706,0.0,0.0,,
,,,,,,,0.314,1.509,0.314,,
,,,,,,11.306,0.036,1.638,0.35,,
,,,,,,-3.577,-0.012,1.538,0.337,,
,,,,,,3.116,0.01,1.544,0.347,,
,,,,,,34.604,0.12,2.033,0.468,,
,,,,,,0.909,0.004,2.013,0.472,,
,,,,,,4.343,0.02,2.052,0.492,,
,,,,,,51.777,0.255,3.035,0.748,,
,,,,,,68.896,0.515,4.993,1.262,,
,,,,,,18.812,0.238,5.778,1.5,,
,,,,,,152.85,2.293,14.241,3.793,,
,,,,,,-1.542,-0.059,13.664,3.734,,
,,,,,,136.554,5.099,31.512,8.833,,
,,,,,,63.687,5.626,50.257,14.459,,
,,,,,,10.115,1.463,53.951,15.922,,
,,,,,,16.718,2.662,61.389,18.583,,
,,,,,,3.436,0.638,61.643,19.222,,
,,,,,,-1.025,-0.197,59.135,19.025,,
,,,,,,8.399,1.598,62.284,20.623,,
,,,,,,26.1,5.382,76.341,26.005,,
,,,,,,6.552,1.704,79.009,27.709,,
,,,,,,55.102,15.268,119.185,42.978,,
,,,,,,26.096,11.216,146.291,54.194,,
,,,,,,-0.87,-0.471,141.095,53.722,,
,,,25.299,9.89,,0.0,0.0,137.422,53.722,12.272,
,,,26.235,10.53,,2.456,1.32,137.135,55.042,12.196,
,,,27.967,11.56,,10.616,5.843,147.298,60.885,12.958,
,,,27.912,11.89,,6.037,3.676,151.557,64.561,12.978,
,,,27.971,12.26,,-8.029,-5.184,135.467,59.377,12.499,
,,,29.799,13.44,,-3.175,-1.885,127.47,57.493,12.749,
,,,31.616,14.69,,2.459,1.414,126.777,58.906,13.251,
,,,37.571,17.98,,-4.0,-2.356,118.168,56.55,15.635,
,,,39.214,19.31,,-1.667,-0.943,112.927,55.607,16.209,
,,,46.207,23.41,,24.4,13.568,136.541,69.176,18.916,
,,,50.464,26.3,,112.231,77.637,281.699,146.812,19.918,
,,,44.661,23.94,,14.708,21.592,314.168,168.405,18.768,
,,,36.929,20.34,,-18.672,-31.445,248.661,136.96,16.402,
,,,26.483,14.96,,12.063,16.522,271.702,153.482,12.505,
,,,22.347,12.94,,-6.309,-9.683,248.343,143.799,10.597,
,,,20.529,12.19,,-51.953,-74.708,116.354,69.091,10.267,
,,,19.586,11.94,,-41.592,-28.736,66.198,40.355,9.666,
,,,19.116,11.97,,-6.135,-2.476,60.492,37.879,9.497,
,,,20.935,13.47,,-5.789,-2.193,55.463,35.686,10.382,
,,,21.235,14.05,,-3.962,-1.414,51.8,34.272,10.804,
,,,19.595,13.33,,-10.948,-3.752,44.866,30.52,9.969,
,,,20.679,14.45,,5.034,1.536,45.875,32.057,10.546,
,,,,,,-0.227,-0.073,44.572,31.984,,
,,,,,,,,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,1.313,2.21,1.313,,
,,,,,,37.615,0.494,3.009,1.806,,
,,,,,,27.333,0.494,3.792,2.3,,
,,,,,,21.466,0.494,4.558,2.794,,
,,,,,,17.672,0.494,5.308,3.288,,
,,,,,,15.018,0.494,6.041,3.782,,
,,,,,,13.057,0.494,6.758,4.275,,
,,,,,,16.526,0.707,7.786,4.982,,
,,,,,,14.182,0.707,8.784,5.688,,
,,,,,,12.421,0.707,9.75,6.395,,
,,,,,,11.048,0.707,10.682,7.102,,
,,,,,,9.949,0.707,11.579,7.808,,
,,,,,,9.049,0.707,12.449,8.515,,
,,,,,,8.298,0.707,13.293,9.221,,
,,,,,,7.662,0.707,14.109,9.928,,
,,,,,,7.117,0.707,14.9,10.634,,
,,,,,,-100.0,-10.634,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.843,1.102,0.843,,
,,,,,,34.303,0.289,1.472,1.132,,
,,,,,,369.32,4.179,6.866,5.311,,
,,,,,,50.571,2.686,10.247,7.997,,
,,,,,,5.428,0.434,10.677,8.431,,
,,,,,,24.294,2.048,12.991,10.479,,
,,,,,,32.986,3.457,16.906,13.936,,
,,,,,,26.448,3.686,20.913,17.621,,
,,,,,,15.451,2.723,23.61,20.344,,
,,,,,,39.669,8.07,32.23,28.414,,
,,,,,,18.415,5.232,37.29,33.647,,
,,,,,,17.851,6.006,42.928,39.653,,
,,,,,,0.33,0.131,42.071,39.784,,
,,,,,,11.96,4.758,45.998,44.542,,
,,,,,,15.874,7.071,52.027,51.613,,
,,,,,,8.923,4.605,55.322,56.218,,
,,,,,,13.549,7.617,61.323,63.835,,
,,,,,,10.948,6.989,66.41,70.823,,
,,,,,,13.247,9.382,73.41,80.205,,
,,38.449,,,34.37,36.691,29.428,98.005,109.633,,3.456
7.926,3.047,41.496,,,36.249,10.376,11.375,105.708,121.008,,3.51
12.021,4.988,46.484,,,39.677,-4.274,-5.172,98.874,115.837,,3.768
8.276,3.847,50.331,,,41.968,31.885,36.935,127.386,152.772,,3.782
31.306,15.757,66.088,,,53.826,12.27,18.744,139.693,171.516,,4.587
28.006,18.508,84.596,,,67.314,-35.912,-61.595,87.465,109.921,,5.639
8.002,6.769,91.365,,,71.076,51.311,56.402,129.388,166.323,,5.859
8.752,7.996,99.362,,,75.552,27.62,45.939,161.398,212.262,,6.052
14.187,14.096,113.458,,,84.258,19.698,41.811,188.683,254.073,,6.473
12.201,13.843,127.301,,,92.334,8.032,20.408,199.086,274.48,,6.904
17.503,22.282,149.584,,,105.972,8.545,23.454,211.071,297.934,,7.353
12.95,19.371,168.955,,,116.927,10.542,31.407,227.926,329.342,,7.854
21.532,36.38,205.335,,,138.798,12.66,41.694,250.806,371.036,,8.691
11.94,24.517,229.852,,,151.724,13.212,49.021,277.277,420.057,,9.277
29.562,67.949,297.801,,,191.919,33.118,139.114,360.36,559.171,,11.076
11.265,33.547,331.348,,,208.312,-4.023,-22.496,337.396,536.675,,11.864
16.487,54.629,385.977,,,236.537,10.953,58.783,364.912,595.458,,12.75
13.523,52.195,438.172,,,261.837,16.211,96.532,413.51,691.99,,13.876
13.447,58.921,497.093,,,289.849,21.968,152.018,492.132,844.008,,14.599
4.879,24.253,521.346,,,296.72,13.236,111.709,543.938,955.717,,14.481
231.6,1207.439,1728.785,42.214,75.976,960.54,86.424,825.969,989.932,1781.685,11.254,24.58
5.178,89.521,1818.306,45.194,83.302,986.494,3.649,65.015,1001.899,1846.701,11.772,25.302
4.861,88.393,1906.699,44.429,83.835,1010.479,5.069,93.611,1028.293,1940.312,11.098,25.34
6.278,119.709,2026.409,46.444,89.68,1049.443,3.54,68.681,1040.424,2008.993,11.156,25.994
4.857,98.427,2124.836,51.549,101.822,1075.719,6.163,123.811,1079.754,2132.804,11.914,26.446
17.443,370.644,2495.48,54.449,110.022,1234.987,6.109,130.302,1119.987,2263.106,12.317,28.068
1.442,35.983,2531.463,57.878,119.579,1225.258,6.0,135.791,1161.094,2398.897,12.987,28.283
-3.08,-77.96,2453.502,57.744,121.852,1162.674,2.906,69.703,1169.829,2468.6,13.207,27.875
-7.209,-176.87,2276.633,59.224,127.553,1057.058,-2.608,-64.371,1116.302,2404.229,13.582,26.406
3.034,69.08,2345.713,65.991,145.019,1067.42,6.751,162.3,1167.903,2566.529,15.1,27.12
3.589,84.186,2429.898,71.65,160.624,1083.914,6.628,170.102,1220.739,2736.631,15.792,26.858
10.01,243.233,2673.132,73.872,168.859,1169.434,6.759,184.971,1278.135,2921.602,16.171,28.719
-1.778,-47.534,2625.597,83.407,194.356,1126.765,5.45,159.241,1322.132,3080.843,17.812,27.414
1.781,46.768,2672.366,91.857,218.167,1125.175,5.95,183.305,1374.339,3264.148,19.004,27.17
10.854,290.061,2962.427,99.477,240.734,1224.146,8.891,290.205,1468.744,3554.354,19.841,28.909
3.848,113.987,3076.413,144.549,356.4,1247.738,6.185,219.854,1530.751,3774.208,25.508,28.874
4.537,139.587,3216.0,150.896,379.02,1280.357,4.054,153.009,1563.508,3927.217,26.026,29.442
6.797,218.605,3434.605,165.302,422.67,1343.238,8.723,342.58,1669.872,4269.797,27.643,30.408
3.983,136.803,3571.408,177.18,460.95,1372.776,6.967,297.49,1755.571,4567.287,28.597,30.534
6.11,218.221,3789.629,190.273,503.6,1431.819,5.364,244.982,1818.199,4812.27,29.161,30.553
4.325,163.895,3953.524,196.046,527.64,1468.943,3.94,189.616,1858.465,5001.885,29.424,30.547
3.207,126.793,4080.316,194.573,532.25,1491.632,5.065,253.336,1921.139,5255.222,28.232,30.363
4.24,172.988,4253.305,206.023,572.66,1530.192,4.639,243.782,1978.352,5499.004,28.885,29.783
3.124,132.879,4386.184,203.126,573.57,1553.339,2.826,155.404,2002.473,5654.408,28.107,29.672
2.993,131.266,4517.45,214.903,616.41,1574.951,1.372,77.599,1998.39,5732.007,29.062,29.802
6.849,309.417,4826.867,246.762,719.1,1656.362,6.74,386.319,2099.531,6118.326,31.123,30.486
4.021,194.104,5020.971,237.014,701.7,1695.936,1.113,68.104,2089.594,6186.43,28.457,30.202
-0.086,-4.342,5016.629,235.413,707.88,1668.335,0.374,23.146,2065.062,6209.576,27.135,29.307
-1.457,-73.098,4943.532,220.233,672.4,1619.169,-2.077,-128.946,1991.606,6080.63,24.642,28.302
3.102,153.371,5096.903,240.071,744.01,1644.627,3.553,216.05,2031.761,6296.68,25.572,28.142
1.44,73.406,5170.309,247.72,779.07,1643.996,2.016,126.956,2042.515,6423.636,25.808,27.989
3.434,177.557,5347.866,264.14,842.85,1675.964,2.12,136.164,2055.77,6559.799,26.416,27.794
3.593,192.173,5540.039,274.454,888.34,1711.603,4.181,274.287,2111.401,6834.086,26.525,27.823
4.507,249.71,5789.749,279.983,918.86,1764.173,3.683,251.703,2159.085,7085.79,25.922,27.6
1.75,101.314,5891.063,273.598,910.0,1771.188,-0.249,-17.623,2125.093,7068.167,24.953,27.156
0.792,46.635,5937.699,267.501,901.4,1762.081,-3.267,-230.918,2029.033,6837.249,25.071,28.42
2.054,121.986,6059.685,273.829,934.04,1776.493,5.892,402.827,2122.543,7240.075,24.217,27.487
-5.043,-305.577,5754.108,173.379,597.644,1669.294,-2.434,-176.194,2049.266,7063.881,16.19,25.072
,,0.0,,,0.0,,,,,,0.0
,0.0,0.0,,,0.0,,,,,,0.0
,0.0,0.0,,,0.0,,,,,,0.0
,0.0,0.0,,,0.0,,,,,,0.0
,0.029,0.029,,,86.465,,,,,,0.064
149.404,0.044,0.073,,,214.969,,,,,,0.153
100.873,0.074,0.147,,,428.499,,,,,,0.32
700.0,1.026,1.172,,,3387.349,,,,,,2.48
100.0,1.172,2.345,,,6714.246,,,,,,4.678
34.375,0.806,3.151,,,8965.833,,,,,,6.19
15.774,0.497,3.648,,,10313.212,,,,,,8.628
14.498,0.529,4.176,,,11734.568,,,,,,9.863
5.263,0.22,4.396,,,12270.398,,,,,,11.123
10.0,0.44,4.836,,,13392.658,,,,,,11.761
4.545,0.22,5.056,,,13929.467,,,,,,11.962
-11.979,-0.606,4.45,,,12233.791,,,0.0,0.0,,11.422
-22.614,-1.006,3.444,,,9447.995,,0.0,0.0,0.0,,10.334
-17.021,-0.586,2.857,,,7828.164,,0.0,0.0,0.0,,9.153
-5.128,-0.147,2.711,,,7418.164,,0.0,0.0,0.0,,9.289
8.108,0.22,2.931,,,8012.204,,0.0,0.0,0.0,,9.321
9.522,0.279,3.21,,,8758.733,,0.0,0.0,0.0,,9.941
-2.273,-0.073,3.137,,,8519.963,,0.0,0.0,0.0,,9.938
13.953,0.438,3.575,,,9647.036,,0.0,0.0,0.0,,11.983
4.082,0.146,3.72,,,9962.819,,0.0,0.0,0.0,,12.17
13.725,0.511,4.231,,,11224.344,,0.0,0.0,0.0,,12.049
17.734,0.75,4.981,78.683,0.03,13065.312,,0.0,0.0,0.0,4.839,13.409
3.975,0.198,5.179,77.639,0.03,13404.292,,0.0,0.0,0.0,4.286,12.972
4.225,0.219,5.398,76.624,0.03,13788.01,,0.0,0.0,0.0,4.545,13.481
3.861,0.208,5.607,50.415,0.02,14133.34,,0.0,0.0,0.0,2.985,13.82
0.744,0.042,5.648,124.363,0.05,14049.166,,0.0,0.0,0.0,8.475,14.479
14.278,0.806,6.455,367.973,0.15,15834.874,,0.0,0.0,0.0,30.612,19.022
9.701,0.626,7.081,459.824,0.19,17137.129,,0.0,0.0,0.0,42.222,20.29
2.468,0.175,7.256,430.197,0.18,17341.395,,0.0,0.0,0.0,43.902,21.242
0.972,0.071,7.326,448.559,0.19,17296.463,,0.0,0.0,0.0,51.351,22.21
3.727,0.273,7.599,465.818,0.2,17699.84,,0.0,0.0,0.0,55.556,21.8
2.741,0.208,7.808,482.056,0.21,17922.73,,0.0,0.0,0.0,52.5,20.986
11.165,0.872,8.679,1518.4,0.67,19670.076,,0.0,0.0,0.0,77.011,21.771
42.949,3.728,12.407,5875.493,2.62,27823.936,,0.0,0.0,0.0,93.571,28.469
1.227,0.152,12.559,5804.795,2.62,27826.459,,0.0,0.0,0.0,93.907,27.48
10.737,1.348,13.908,6880.764,3.15,30380.209,,0.0,0.0,0.0,93.472,26.86
-1.639,-0.228,13.68,6690.071,3.11,29427.809,,0.0,0.0,0.0,92.836,26.031
4.6,0.629,14.309,6879.733,3.25,30290.537,,0.0,0.0,0.0,91.808,27.717
-6.658,-0.953,13.357,6022.377,2.89,27833.242,,0.0,0.0,0.0,90.596,26.646
-4.809,-0.642,12.714,4911.561,2.4,26019.352,,0.0,0.0,0.0,88.235,25.551
1.76,0.224,12.938,5704.231,2.84,25986.266,,0.0,0.0,0.0,90.159,27.185
7.562,0.978,13.916,5758.517,2.92,27444.271,,0.0,0.0,0.0,90.123,27.768
-13.732,-1.911,12.005,4515.57,2.34,23166.949,,0.0,0.0,0.0,88.636,24.59
1.82,0.218,12.224,4504.369,2.39,23037.719,,0.0,0.0,0.0,86.594,25.491
-15.332,-1.874,10.35,2614.774,1.42,19057.596,,0.0,0.0,0.0,77.174,22.651
-5.253,-0.544,9.806,2607.562,1.45,17634.141,,0.0,0.0,0.0,75.916,22.148
-8.803,-0.863,8.943,1475.198,0.84,15705.135,,0.0,0.0,0.0,62.687,20.78
-7.78,-0.696,8.247,445.698,0.26,14137.22,,0.0,0.0,0.0,32.911,19.423
-2.254,-0.186,8.061,368.948,0.22,13518.83,,,,,24.444,18.174
-1.371,-0.111,7.951,328.991,0.2,13078.418,,,,,20.833,17.124
0.062,0.005,7.956,306.461,0.19,12831.986,,,,,17.757,16.824
-9.179,-0.73,7.225,285.533,0.18,11461.532,,,,,14.754,17.841
7.812,0.564,7.79,265.903,0.17,12184.329,,,,,13.821,18.001
-21.405,-1.667,6.122,138.974,0.09,9453.912,,,,,7.965,15.669
,,,,,,,,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,3218.308,1.39,,,0.0,0.0,0.0,100.0,
,,,3210.902,1.41,,,0.0,0.0,0.0,100.0,
,,,3357.981,1.51,,,0.0,0.0,0.0,100.0,
,,,3502.415,1.62,,,0.0,0.0,0.0,100.0,
,,,3806.231,1.81,,,0.0,0.0,0.0,100.0,
,,,3888.439,1.9,,,0.0,0.0,0.0,100.0,
,,,3128.3,1.57,,,0.0,0.0,0.0,100.0,
,,,2774.889,1.43,,,0.0,0.0,0.0,100.0,
,,,2154.814,1.14,,,0.0,0.0,0.0,100.0,
,,,2541.315,1.38,,,0.0,0.0,0.0,100.0,
,,,1812.287,1.01,,,0.0,0.0,0.0,100.0,
,,,1453.555,0.83,,,0.0,0.0,0.0,100.0,
,,,909.44,0.53,,,0.0,0.0,0.0,100.0,
,,,657.249,0.39,,,0.0,0.0,0.0,100.0,
,,,993.109,0.6,,,0.0,0.0,0.0,100.0,
,,,1560.359,0.96,,,0.0,0.0,0.0,100.0,
,,,1579.718,0.99,,,0.0,0.0,0.0,100.0,
,,,2301.867,1.47,,,,,,100.0,
,,,1013.831,0.66,,,,,,100.0,
,,,1250.64,0.83,,,,,,100.0,
,,,828.051,0.56,,,,,,100.0,
,,,859.287,0.59,,,,,,100.0,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,,,,0.0,
,,,0.0,0.0,,,,,,0.0,
,,,0.0,0.0,,,,,,0.0,
,,,0.0,0.0,,,,,,0.0,
,,,0.0,0.0,,,,,,0.0,
,,,,,,,,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,,,,0.0,
,,,0.0,0.0,,,,,,0.0,
,,,0.0,0.0,,,,,,0.0,
,,,0.0,0.0,,,,,,0.0,
,,,0.0,0.0,,,,,,0.0,
,,,,,,,,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
