hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy
,,,,,,,
,,10.479,193.915,3.544,573.404,,10.729
11.097,1.163,11.642,209.3,3.937,618.896,,10.591
11.481,1.337,12.979,226.906,4.389,670.957,,11.202
11.432,1.484,14.463,246.119,4.891,727.773,,12.024
11.183,1.617,16.08,266.668,5.438,788.536,,13.204
11.305,1.818,17.898,289.532,6.053,856.143,,13.413
6.124,1.096,18.994,300.083,6.423,887.343,,14.388
10.767,2.045,21.039,324.916,7.115,960.772,,13.824
8.831,1.858,22.897,345.742,7.743,1022.355,,15.555
13.543,3.101,25.998,383.969,8.792,1135.391,,15.789
10.694,2.78,28.778,415.844,9.732,1229.646,,18.491
5.077,1.461,30.239,427.651,10.226,1264.559,,18.637
2.204,0.666,30.906,427.583,10.452,1264.359,,18.434
15.496,4.789,35.695,482.788,12.071,1427.599,,20.26
9.84,3.512,39.208,518.36,13.259,1532.785,,21.387
8.958,3.512,42.72,551.914,14.447,1632.004,,22.397
-1.258,-0.537,42.182,532.567,14.265,1574.795,,21.806
6.822,2.878,45.06,556.045,15.239,1644.22,,22.639
0.835,0.376,45.436,547.949,15.366,1620.28,,21.676
11.548,5.247,50.683,597.448,17.14,1766.648,,23.865
7.588,3.846,54.529,628.814,18.441,1859.397,62.778,24.848
15.684,8.552,63.081,712.045,21.333,2105.51,67.396,27.431
8.975,5.661,68.743,759.648,23.248,2246.272,69.024,27.358
5.471,3.761,72.504,784.452,24.519,2319.616,69.121,28.875
9.228,6.691,79.194,838.957,26.782,2480.786,72.343,29.943
2.665,2.111,81.305,843.395,27.496,2493.91,71.893,32.202
0.837,0.681,81.986,833.3,27.726,2464.059,69.102,31.634
-19.64,-16.102,65.883,656.488,22.281,1941.229,60.854,24.537
25.025,16.488,82.371,804.755,27.856,2379.653,66.816,28.191
15.085,12.425,94.796,908.287,32.058,2685.793,71.202,29.962
-0.215,-0.204,94.592,889.333,31.989,2629.748,67.37,29.22
10.31,9.753,104.345,963.285,35.288,2848.424,72.952,31.0
-10.802,-11.272,93.073,844.036,31.476,2495.806,63.07,27.201
-2.205,-2.052,91.021,811.231,30.782,2398.801,61.217,26.267
9.483,8.631,99.652,873.413,33.701,2582.671,70.541,30.864
-8.56,-8.531,91.122,809.636,31.75,2323.637,75.255,29.003
2.651,1.808,92.93,790.203,31.48,2332.706,74.123,29.328
7.383,6.217,99.147,831.313,33.63,2450.856,76.293,31.283
6.501,5.769,104.916,872.187,35.81,2555.33,78.531,32.495
5.953,5.538,110.454,952.741,39.68,2652.064,81.345,32.531
2.324,1.852,112.306,933.186,39.4,2659.95,79.838,33.594
8.508,8.789,121.094,989.177,42.31,2831.101,80.239,31.373
3.957,4.005,125.1,1016.012,44.0,2888.695,81.181,31.891
4.337,4.615,129.715,1048.492,45.94,2960.489,83.588,31.755
-11.533,-15.668,114.047,917.093,40.64,2573.616,72.766,28.245
-0.685,-1.477,112.57,892.536,40.0,2511.83,70.646,26.512
19.405,21.024,133.595,1068.002,48.39,2948.531,82.128,30.103
-1.746,-3.129,130.466,1028.998,47.11,2849.696,77.816,27.645
-6.765,-9.559,120.907,1076.173,49.76,2614.891,68.929,24.927
0.855,0.303,121.21,1012.255,47.25,2596.737,68.429,23.739
-0.134,-0.883,120.327,1017.408,47.94,2553.646,62.897,24.892
4.713,4.926,125.253,1017.512,48.46,2629.932,64.995,22.998
22.527,27.313,152.566,1254.145,60.64,3155.335,78.286,27.754
-1.18,-2.682,149.884,1200.561,59.16,3041.659,74.706,26.841
-3.909,-6.389,143.494,1055.643,52.98,2859.172,67.793,25.479
-8.449,-12.607,130.887,951.097,48.44,2569.912,62.795,25.535
21.388,27.412,158.3,1129.54,58.19,3072.793,71.919,27.564
6.349,9.436,167.736,1195.396,62.01,3233.525,73.367,27.527
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,92.533,0.29,,100.0,
,,,101.41,0.33,,100.0,
,,,117.076,0.39,,100.0,
,,,99.28,0.34,,85.0,
,,,93.141,0.33,,84.615,
,,,95.294,0.35,,83.333,
,,,97.028,0.37,,84.091,
,,,83.41,0.33,,82.5,
,,,90.473,0.37,,77.083,
,,,77.515,0.33,,63.462,
,,,96.893,0.43,,56.579,
,,,170.149,0.78,,62.903,
,,,207.924,0.98,,59.756,
,,,198.837,0.96,,58.182,
,,,190.096,0.94,,55.952,
,,,215.228,1.09,,40.824,
,,,215.932,1.12,,39.576,
,,,224.006,1.19,,41.754,
,,,200.329,1.09,,36.7,
,,,152.583,0.85,,23.224,
,,,157.834,0.9,,23.499,
,,,154.22,0.9,,22.388,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,1412.348,5.62,,82.044,
,,,1381.617,5.6,,81.277,
,,,1423.849,5.87,,79.111,
,,,1399.033,5.86,,80.384,
,,,1509.593,6.42,,80.552,
,,,1506.061,6.5,,79.755,
,,,1491.491,6.53,,76.107,
,,,1509.001,6.7,,75.028,
,,,1623.751,7.31,,78.098,
,,,1566.907,7.15,,77.549,
,,,1555.52,7.19,,75.924,
,,,1508.57,7.06,,72.784,
,,,1511.635,7.16,,71.244,
,,,1414.994,6.78,,67.062,
,,,1372.749,6.65,,65.776,
,,,1632.197,7.99,,74.257,
,,,1607.618,7.95,,73.272,
,,,1720.116,8.59,,76.22,
,,,1638.649,8.26,,72.203,
,,,1524.232,7.75,,67.804,
,,,1618.159,8.29,,70.613,
,,,1802.498,9.29,,73.092,
,,,1795.077,9.3,,73.634,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,104.169,1.75,,38.043,
,,,103.216,1.78,,38.034,
,,,96.698,1.71,,33.794,
,,,99.909,1.81,,37.166,
,,,93.287,1.73,,33.462,
,,,74.854,1.42,,26.742,
,,,77.343,1.5,,28.355,
,,,89.819,1.78,,33.776,
,,,92.865,1.88,,34.559,
,,,102.042,2.11,,37.95,
,,,75.757,1.6,,28.47,
,,,81.622,1.76,,30.503,
,,,80.415,1.77,,26.737,
,,,70.763,1.59,,22.083,
,,,82.19,1.89,,24.169,
,,,56.788,1.34,,16.422,
,,,62.362,1.51,,16.89,
,,,81.697,2.03,,20.139,
,,,114.929,2.93,,30.681,
,,,131.944,3.45,,34.431,
,,,124.945,3.35,,31.693,
,,,120.095,3.3,,30.055,
,,11.583,804.316,3.92,2376.656,44.244,11.489
41.052,4.755,16.338,1141.495,5.53,3372.518,64.377,19.499
-21.288,-3.478,12.86,906.568,4.35,2680.156,48.876,15.971
4.615,0.593,13.454,949.418,4.55,2807.296,47.544,16.015
19.454,2.617,16.071,1126.689,5.43,3334.614,61.916,18.937
4.561,0.733,16.804,1181.586,5.68,3495.658,61.273,19.128
38.36,6.446,23.25,1651.738,7.86,4885.849,70.367,24.671
-25.555,-5.941,17.308,1241.676,5.85,3673.757,57.185,18.54
2.87,0.497,17.805,1291.863,6.02,3820.913,52.576,18.034
21.686,3.861,21.666,1591.634,7.33,4704.647,56.471,21.218
-11.932,-2.585,19.081,1418.069,6.45,4195.101,57.282,19.763
11.274,2.013,21.094,1593.162,7.18,4680.634,56.226,20.779
-18.509,-4.015,17.079,1304.966,5.85,3809.892,46.027,16.807
-6.727,-1.251,15.828,1223.902,5.46,3548.038,41.395,14.887
39.738,6.149,21.977,1717.172,7.63,4946.088,54.932,19.881
-7.75,-1.832,20.146,1589.277,7.04,4547.849,53.905,18.434
-5.948,-1.318,18.828,1498.564,6.62,4262.089,51.238,17.441
-28.974,-5.539,13.289,1066.838,4.7,3016.485,37.48,12.253
22.984,2.953,16.242,1315.53,5.78,3696.716,45.227,15.058
28.173,4.447,20.69,1690.954,7.41,4721.328,55.506,19.429
23.187,4.641,25.33,2089.876,9.13,5798.204,61.731,23.397
-44.863,-11.449,13.881,1155.833,5.03,3189.741,44.791,14.697
-3.875,-0.619,13.262,1117.372,4.84,3061.8,45.703,15.141
78.248,10.235,23.498,2000.532,8.62,5453.36,61.792,24.458
4.459,0.901,24.398,2103.19,9.01,5695.295,67.039,25.413
-29.041,-7.189,17.21,1501.826,6.39,4044.778,56.8,18.908
7.221,1.134,18.343,1621.782,6.85,4342.903,54.279,19.364
-22.543,-4.219,14.125,1266.557,5.31,3369.026,45.038,14.902
45.097,6.25,20.374,1850.744,7.7,4897.137,56.827,20.756
-24.345,-5.017,15.357,1411.708,5.83,3718.734,46.051,16.029
-2.81,-0.486,14.871,1381.542,5.66,3629.867,42.749,16.274
25.878,3.78,18.651,1756.098,7.13,4593.657,47.156,18.971
-23.949,-4.518,14.132,1327.425,5.35,3506.509,37.89,14.942
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,8.104,0.09,,0.634,
,,,6.284,0.07,,0.485,
,,,8.953,0.1,,0.675,
,,,11.608,0.13,,0.871,
,,,8.018,0.09,,0.61,
,,,6.224,0.07,,0.484,
,,,7.992,0.09,,0.581,
,,,10.648,0.12,,0.723,
,,,12.415,0.14,,0.84,
,,,13.294,0.15,,0.898,
,,,8.857,0.1,,0.61,
,,,8.851,0.1,,0.598,
,,,9.727,0.11,,0.633,
,,,11.482,0.13,,0.715,
,,,8.825,0.1,,0.546,
,,,4.409,0.05,,0.26,
,,,5.29,0.06,,0.31,
,,,7.057,0.08,,0.413,
,,,12.358,0.14,,0.713,
,,,12.371,0.14,,0.717,
,,,9.734,0.11,,0.591,
,,,9.772,0.11,,0.557,
,,0.0,0.0,0.0,0.0,,
,0.0,0.0,0.0,0.0,0.0,,
,0.0,0.0,0.0,0.0,0.0,,
,0.0,0.0,0.0,0.0,0.0,,
,0.0,0.0,0.0,0.0,0.0,,
,0.0,0.0,0.0,0.0,0.0,,
,0.0,0.0,0.0,0.0,0.0,,
,0.0,0.0,0.0,0.0,0.0,,
,0.0,0.0,0.0,0.0,0.0,,
,0.0,0.0,0.0,0.0,0.0,,
,0.0,0.0,0.0,0.0,0.0,,
,0.0,0.0,0.0,0.0,0.0,,
,0.0,0.0,0.0,0.0,0.0,,
,0.0,0.0,0.0,0.0,0.0,,
,0.0,0.0,0.0,0.0,0.0,,
,0.0,0.0,0.0,0.0,0.0,,
,0.0,0.0,0.0,0.0,0.0,,
,0.0,0.0,0.0,0.0,0.0,,
,0.0,0.0,0.0,0.0,0.0,,
,0.0,0.0,0.0,0.0,0.0,,
,0.0,0.0,0.0,0.0,0.0,0.0,
,0.0,0.0,0.0,0.0,0.0,0.0,
,0.0,0.0,0.0,0.0,0.0,0.0,
,0.0,0.0,0.0,0.0,0.0,0.0,
,0.0,0.0,0.0,0.0,0.0,0.0,
,0.0,0.0,0.0,0.0,0.0,0.0,
,0.0,0.0,0.0,0.0,0.0,0.0,
,0.0,0.0,0.0,0.0,0.0,0.0,
,0.0,0.0,0.0,0.0,0.0,0.0,
,0.0,0.0,0.0,0.0,0.0,0.0,
,0.0,0.0,0.0,0.0,0.0,0.0,
,0.0,0.0,0.0,0.0,0.0,0.0,
,0.0,0.0,0.0,0.0,0.0,0.0,
,0.0,0.0,0.0,0.0,0.0,0.0,
,0.0,0.0,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,6.599,230.017,2.232,680.159,,1.408
-5.743,-0.379,6.22,216.161,2.104,639.185,,1.317
-9.874,-0.614,5.606,194.369,1.896,574.746,,1.206
-22.611,-1.268,4.339,150.177,1.467,444.071,,0.895
-18.373,-0.797,3.541,122.428,1.198,362.018,,0.701
42.804,1.516,5.057,174.597,1.71,516.281,,0.96
-29.369,-1.485,3.572,123.057,1.208,363.88,,0.645
4.636,0.166,3.738,128.308,1.264,379.406,,0.671
-14.478,-0.541,3.197,109.189,1.081,322.869,,0.571
68.27,2.182,5.379,182.615,1.819,539.99,,0.95
-0.275,-0.015,5.364,180.935,1.814,535.022,,0.91
-20.287,-1.088,4.276,143.338,1.446,423.849,,0.706
36.03,1.541,5.816,193.898,1.967,573.355,,0.93
-6.965,-0.405,5.411,179.484,1.83,530.733,,0.853
25.301,1.369,6.78,223.899,2.293,662.068,,1.058
4.623,0.313,7.094,233.592,2.399,690.728,,1.143
-14.089,-0.999,6.094,200.411,2.061,592.615,,0.989
-18.971,-1.156,4.938,162.235,1.67,479.728,,0.811
-0.898,-0.044,4.894,160.708,1.655,475.213,,0.802
-21.571,-1.056,3.838,126.023,1.298,372.648,,0.609
28.737,1.103,4.941,162.196,1.671,479.613,2.875,0.782
12.268,0.606,5.547,182.089,1.876,538.434,3.095,0.869
31.397,1.742,7.289,239.272,2.465,707.525,3.963,1.116
-14.848,-1.082,6.207,203.704,2.099,602.352,3.263,0.946
-21.725,-1.348,4.858,159.445,1.643,471.477,2.523,0.764
-29.337,-1.425,3.433,112.608,1.16,333.269,1.863,0.628
-6.202,-0.213,3.22,105.791,1.09,312.535,1.808,0.647
28.742,0.926,4.146,135.778,1.4,402.067,2.371,0.858
-2.354,-0.098,4.048,132.766,1.37,392.301,2.335,0.845
6.647,0.269,4.317,141.455,1.46,418.281,2.5,0.925
37.123,1.603,5.92,193.954,2.0,574.095,3.301,1.218
-1.648,-0.098,5.822,191.343,1.97,565.512,3.086,1.158
-13.713,-0.798,5.024,165.385,1.7,488.754,2.648,1.042
-17.834,-0.896,4.128,136.401,1.4,402.185,2.167,0.882
20.415,0.843,4.971,163.916,1.68,484.987,2.618,1.107
4.581,0.228,5.198,171.964,1.76,507.917,2.414,1.096
16.837,0.836,6.034,200.386,2.05,589.839,2.762,1.243
21.324,1.24,7.274,243.208,2.49,710.453,3.276,1.494
-44.502,-3.263,4.011,134.66,1.38,391.379,1.667,0.779
46.001,1.808,5.819,196.862,2.02,567.063,2.411,1.102
17.864,0.996,6.815,231.515,2.38,662.897,2.905,1.311
7.16,0.442,7.257,247.457,2.55,704.198,3.048,1.371
-18.072,-1.349,5.908,202.17,2.09,571.499,2.381,1.128
-3.114,-0.22,5.688,194.632,2.02,548.1,2.426,1.108
20.02,1.097,6.785,233.171,2.43,651.076,2.976,1.377
14.812,0.957,7.742,266.609,2.79,739.856,3.273,1.507
-29.628,-2.327,5.415,186.731,1.96,515.919,2.261,1.079
8.463,0.423,5.838,202.644,2.13,555.412,2.459,1.169
28.432,1.615,7.453,259.64,2.73,708.797,3.177,1.52
-30.161,-2.279,5.174,181.608,1.91,491.931,2.247,1.078
-5.989,-0.339,4.835,170.091,1.79,459.428,2.169,1.027
11.479,0.523,5.358,189.977,2.0,508.953,2.439,1.154
-6.593,-0.383,4.975,177.566,1.87,472.435,2.18,1.014
-12.945,-0.669,4.306,154.728,1.63,408.745,1.877,0.881
23.418,0.989,5.295,190.759,2.01,502.497,2.343,1.108
6.743,0.336,5.631,203.211,2.14,534.712,2.67,1.272
12.332,0.671,6.302,229.289,2.41,599.607,2.878,1.351
-13.102,-0.846,5.457,193.444,2.03,519.975,2.385,1.175
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,122.181,5.94,,100.0,
,,,117.948,5.91,,100.0,
,,,117.107,6.05,,99.835,
,,,114.649,6.1,,99.836,
,,,127.883,7.01,,99.858,
,,,129.442,7.32,,99.864,
,,,127.609,7.45,,99.732,
,,,128.381,7.74,,99.614,
,,,119.037,7.41,,99.463,
,,,120.118,7.72,,99.613,
,,,116.582,7.74,,98.977,
,,,112.593,7.73,,98.976,
,,,105.778,7.51,,99.867,
,,,110.945,8.15,,99.877,
,,,114.815,8.73,,99.886,
,,,112.26,8.83,,99.887,
,,,110.646,9.01,,99.889,
,,,111.41,9.39,,99.576,
,,,119.765,10.43,,99.618,
,,,122.794,11.04,,99.639,
,,,128.267,11.91,,99.665,
,,,114.71,11.0,,99.638,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,0.074,5.256,0.025,15.542,,
4.0,0.003,0.077,5.421,0.026,16.029,,
-3.846,-0.003,0.074,5.171,0.025,15.29,,
-16.0,-0.012,0.062,4.314,0.021,12.757,,
4.762,0.003,0.065,4.493,0.022,13.287,,
9.091,0.006,0.071,4.875,0.024,14.416,,
0.0,0.0,0.071,4.847,0.024,14.333,,
